reef,longitude,latitude,month,year,month_year,month_year2,coral_type,lightest_letter,lightest_number,darkest_letter,darkest_number
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,4,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,B,4,B,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Plate,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,4,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,3,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,D,4,D,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Plate,C,3,C,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,E,3,E,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,4,C,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,2,C,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,2,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,2,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,B,4,B,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Plate,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Plate,D,4,D,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,D,2,D,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,3,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Plate,E,2,E,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,3,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,5,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,3,C,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,3,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,D,5,D,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,E,5,E,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,E,3,E,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,4
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,5,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,2,C,2
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Aow Lewk,99.839836,10.070405,03,2018,2018-03-01,2018-03,Plate,C,4,C,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,E,4,B,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,D,2,C,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,E,3,D,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,B,3,B,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Branching,C,2,C,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,B,3,E,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,3,C,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,3,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,C,3
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,D,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,C,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,E,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,E,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,D,2,E,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,E,1,D,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,1,C,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Branching,C,3,C,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Branching,D,2,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Branching,E,3,C,4
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,2,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,E,2,E,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,B,2,D,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Branching,D,1,D,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,D,2,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,2,C,6
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,2,C,5
Lighthouse Bay,99.84568,10.120344,03,2018,2018-03-01,2018-03,Plate,C,2,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Plate,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,D,2,D,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,3,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,2,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,E,4,E,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,2,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,4,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,5,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,2,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Plate,E,3,E,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,D,4,D,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,D,3,D,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,E,2,E,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,1,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,2,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,D,5,D,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,3,C,6
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,2,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,3,C,4
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,D,4,D,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Plate,C,5,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Branching,C,4,C,5
Sai Nuan,99.815681,10.078577,03,2018,2018-03-01,2018-03,Boulder,C,5,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Branching,C,2,C,4
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,C,3,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,C,3,D,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,E,2,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,D,2,D,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Branching,C,2,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,C,2,E,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,B,2,B,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,D,2,C,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,C,2,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,D,2,D,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Soft,E,2,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,C,4,E,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,E,4,E,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,C,3,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Branching,C,3,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,C,4,D,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,D,3,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,C,3,C,4
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,E,2,C,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Boulder,D,2,D,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Branching,D,2,C,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,D,2,C,6
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,D,1,C,4
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Plate,D,2,D,5
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Soft,D,2,E,3
Japanese Gardens,99.815308,10.119847,03,2018,2018-03-01,2018-03,Soft,D,2,C,4
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Boulder,C,2,C,5
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Boulder,C,2,C,3
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Boulder,D,3,D,4
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Boulder,D,3,D,4
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Boulder,E,2,E,4
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Boulder,C,2,C,5
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Branching,C,1,C,5
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Branching,C,1,C,3
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Branching,D,1,D,3
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Branching,D,1,D,4
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Plate,C,3,C,5
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Plate,C,2,C,3
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Plate,D,4,D,6
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Plate,D,1,D,2
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Plate,C,1,C,3
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Soft,E,3,E,6
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Soft,E,2,E,3
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Soft,B,4,B,5
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Soft,E,3,E,4
White Rock,99.813431,10.107395,02,2018,2018-02-01,2018-02,Soft,D,1,D,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,2,C,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,B,4,D,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,3,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,D,5,D,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,4,C,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,E,1,D,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Plate,C,1,C,2
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,2,B,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,D,2,D,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,E,1,D,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,4,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,1,C,2
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,B,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,2,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,3,C,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,2,B,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,2,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,2,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,E,3,E,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,D,3,D,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,4,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,D,4,D,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,2,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,3,C,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,D,4,E,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,3,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Plate,D,4,E,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Plate,C,3,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Plate,D,2,D,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,3,C,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,1,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,D,2,D,2
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,4,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,3,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,2,C,2
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,2,C,2
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,E,3,E,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,1,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,1,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Branching,C,2,C,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,3,C,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,3,B,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,E,4,E,5
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,B,3,B,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,D,4,D,6
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Boulder,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,D,2,D,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,D,3,D,4
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Soft,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Plate,C,2,C,3
King Kong,99.847694,10.074819,02,2018,2018-02-01,2018-02,Plate,C,3,C,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,3,C,5
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Plate,C,4,C,6
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Soft,D,4,D,5
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,1,D,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,B,3,B,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,C,3,C,5
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,B,3,B,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,C,2,C,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,2,D,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Plate,C,1,C,3
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,2,D,6
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Branching,C,3,C,5
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,B,3,B,5
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,1,D,2
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Branching,C,5,C,6
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,B,3,E,3
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,1,D,3
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,D,2,D,6
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Branching,C,1,C,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Boulder,C,3,C,4
Mae Haad Reef,99.822159,10.087045,02,2018,2018-02-01,2018-02,Plate,B,3,B,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,3,D,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,2,D,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,3,D,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,3,D,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Boulder,D,2,C,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Boulder,D,2,D,2
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Boulder,D,3,C,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Soft,D,3,D,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Soft,D,3,D,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Soft,D,2,D,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,3,D,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,2,D,3
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,2,D,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,D,3,D,5
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Branching,C,3,D,3
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Boulder,D,3,D,4
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Boulder,D,2,D,3
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Boulder,D,2,D,3
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Soft,D,2,D,3
Shark Island,99.844902,10.061824,02,2018,2018-02-01,2018-02,Plate,D,2,D,3
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Soft,D,4,D,5
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Soft,C,3,C,4
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Soft,C,3,C,4
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Soft,E,3,E,4
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Soft,D,3,D,4
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,C,5,C,6
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,C,3,C,4
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,E,2,E,3
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,D,5,D,6
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,E,5,E,6
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,D,4,D,6
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,C,3,C,5
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Boulder,D,2,D,3
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Plate,D,4,D,5
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Plate,D,4,D,5
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Branching,D,3,D,5
Shark Island,99.844902,10.061825,02,2018,2018-02-01,2018-02,Branching,C,3,C,5
